collection_date,route,advance_days,representative_fare,observation_count
2026-07-23,DEL_BLR,45,8229.66,17
2026-07-23,DEL_BOM,45,7386.21,15
2026-07-23,DEL_CCU,45,8234.715,8
2026-07-23,HYD_DEL,45,6437.43,13
2026-07-23,MAA_DEL,45,8226.71,12
2026-07-24,BLR_DEL,1,15085.900000000001,20
2026-07-24,BLR_HYD,1,7975.67,14
2026-07-24,BOM_BLR,1,11907.17,14
2026-07-24,BOM_DEL,1,13206.35,17
2026-07-24,CCU_DEL,1,13564.885,14
2026-07-24,DEL_BLR,1,14947.97,11
2026-07-24,DEL_BOM,1,12793.68,11
2026-07-24,DEL_CCU,1,13025.404999999999,12
2026-07-24,HYD_DEL,1,12029.86,17
2026-07-24,MAA_DEL,1,15287.55,17
2026-07-24,BLR_DEL,7,10331.44,15
2026-07-24,BLR_HYD,7,6132.35,15
2026-07-24,BOM_BLR,7,7670.545,10
2026-07-24,BOM_DEL,7,9002.25,15
2026-07-24,CCU_DEL,7,10110.83,21
2026-07-24,DEL_BLR,7,10800.18,11
2026-07-24,DEL_BOM,7,8817.445,14
2026-07-24,DEL_CCU,7,9891.904999999999,12
2026-07-24,HYD_DEL,7,8688.64,25
2026-07-24,MAA_DEL,7,10832.0,17
2026-07-24,BLR_DEL,15,9869.779999999999,16
2026-07-24,BLR_HYD,15,6103.4,7
2026-07-24,BOM_BLR,15,7876.495,14
2026-07-24,BOM_DEL,15,8944.92,19
2026-07-24,CCU_DEL,15,9480.635,20
2026-07-24,DEL_BLR,15,9637.12,18
2026-07-24,DEL_BOM,15,8109.235000000001,10
2026-07-24,DEL_CCU,15,9373.02,18
2026-07-24,HYD_DEL,15,8420.14,19
2026-07-24,MAA_DEL,15,10161.87,19
2026-07-24,BLR_DEL,30,8351.825,18
2026-07-24,BLR_HYD,30,4814.385,20
2026-07-24,BOM_BLR,30,6278.495,18
2026-07-24,BOM_DEL,30,6815.43,8
2026-07-24,CCU_DEL,30,8101.42,9
2026-07-24,DEL_BLR,30,8291.37,17
2026-07-24,DEL_BOM,30,7774.85,9
2026-07-24,DEL_CCU,30,8143.33,13
2026-07-24,HYD_DEL,30,6617.87,15
2026-07-24,MAA_DEL,30,8538.725,12
2026-07-24,BLR_DEL,45,7120.12,13
2026-07-24,BLR_HYD,45,4247.799999999999,14
2026-07-24,BOM_BLR,45,5908.27,17
2026-07-24,BOM_DEL,45,6946.84,13
2026-07-24,CCU_DEL,45,6950.87,17
2026-07-24,DEL_BLR,45,7717.06,15
2026-07-24,DEL_BOM,45,6136.01,15
2026-07-24,DEL_CCU,45,6419.55,19
2026-07-24,HYD_DEL,45,5668.41,16
2026-07-24,MAA_DEL,45,7512.01,9
2026-07-25,BLR_DEL,1,14242.400000000001,14
2026-07-25,BLR_HYD,1,8292.99,15
2026-07-25,BOM_BLR,1,11737.22,15
2026-07-25,BOM_DEL,1,11674.035,10
2026-07-25,CCU_DEL,1,14014.85,20
2026-07-25,DEL_BLR,1,14629.51,15
2026-07-25,DEL_BOM,1,12716.315,16
2026-07-25,DEL_CCU,1,13017.605,16
2026-07-25,HYD_DEL,1,12058.925,20
2026-07-25,MAA_DEL,1,14856.675,8
2026-07-25,BLR_DEL,7,11033.05,15
2026-07-25,BLR_HYD,7,6471.14,13
2026-07-25,BOM_BLR,7,8920.89,9
2026-07-25,BOM_DEL,7,10119.71,17
2026-07-25,CCU_DEL,7,11003.43,17
2026-07-25,DEL_BLR,7,11612.87,13
2026-07-25,DEL_BOM,7,10500.4,15
2026-07-25,DEL_CCU,7,10836.445,12
2026-07-25,HYD_DEL,7,9219.59,13
2026-07-25,MAA_DEL,7,12308.134999999998,22
2026-07-25,BLR_DEL,15,10312.63,19
2026-07-25,BLR_HYD,15,5605.1,14
2026-07-25,BOM_BLR,15,7872.65,11
2026-07-25,BOM_DEL,15,8685.9,15
2026-07-25,CCU_DEL,15,9569.7,19
2026-07-25,DEL_BLR,15,9384.99,14
2026-07-25,DEL_BOM,15,8844.75,14
2026-07-25,DEL_CCU,15,8764.01,8
2026-07-25,HYD_DEL,15,7816.59,15
2026-07-25,MAA_DEL,15,11021.375,14
2026-07-25,BLR_DEL,30,7891.8,15
2026-07-25,BLR_HYD,30,4223.71,18
2026-07-25,BOM_BLR,30,5869.115,16
2026-07-25,BOM_DEL,30,6988.25,8
2026-07-25,CCU_DEL,30,7756.22,13
2026-07-25,DEL_BLR,30,8339.375,16
2026-07-25,DEL_BOM,30,7361.16,13
2026-07-25,DEL_CCU,30,6729.97,11
2026-07-25,HYD_DEL,30,6205.44,15
2026-07-25,MAA_DEL,30,7621.01,13
2026-07-25,BLR_DEL,45,8045.41,13
2026-07-25,BLR_HYD,45,4202.34,18
2026-07-25,BOM_BLR,45,5620.93,20
2026-07-25,BOM_DEL,45,6140.82,15
2026-07-25,CCU_DEL,45,7383.955,20
2026-07-25,DEL_BLR,45,7363.1,17
2026-07-25,DEL_BOM,45,6741.86,9
2026-07-25,DEL_CCU,45,7025.32,22
2026-07-25,HYD_DEL,45,6123.91,18
2026-07-25,MAA_DEL,45,7575.69,15
2026-07-26,BLR_DEL,1,13204.055,12
2026-07-26,BLR_HYD,1,7375.26,17
2026-07-26,BOM_BLR,1,10571.8,15
2026-07-26,BOM_DEL,1,11642.255,10
2026-07-26,CCU_DEL,1,12888.345000000001,6
2026-07-26,DEL_BLR,1,14057.67,13
2026-07-26,DEL_BOM,1,10764.925,16
2026-07-26,DEL_CCU,1,11900.35,21
2026-07-26,HYD_DEL,1,10522.0,14
2026-07-26,MAA_DEL,1,11876.4,3
2026-07-26,BLR_DEL,7,12425.11,15
2026-07-26,BLR_HYD,7,7090.280000000001,14
2026-07-26,BOM_BLR,7,8893.96,17
2026-07-26,BOM_DEL,7,10604.11,13
2026-07-26,CCU_DEL,7,10320.45,11
2026-07-26,DEL_BLR,7,11906.04,13
2026-07-26,DEL_BOM,7,9851.36,15
2026-07-26,DEL_CCU,7,10963.47,22
2026-07-26,HYD_DEL,7,9152.22,16
2026-07-26,MAA_DEL,7,12091.335,16
2026-07-26,BLR_DEL,15,9151.835,12
2026-07-26,BLR_HYD,15,5386.7,17
2026-07-26,BOM_BLR,15,7232.665,18
2026-07-26,BOM_DEL,15,7954.485000000001,16
2026-07-26,CCU_DEL,15,8362.08,14
2026-07-26,DEL_BLR,15,8771.675,16
2026-07-26,DEL_BOM,15,7972.299999999999,14
2026-07-26,DEL_CCU,15,8488.9,13
2026-07-26,HYD_DEL,15,7589.63,10
2026-07-26,MAA_DEL,15,9708.28,13
2026-07-26,BLR_DEL,30,7601.62,21
2026-07-26,BLR_HYD,30,4548.62,10
2026-07-26,BOM_BLR,30,5584.125,12
2026-07-26,BOM_DEL,30,6462.09,17
2026-07-26,CCU_DEL,30,7635.015,14
2026-07-26,DEL_BLR,30,7636.860000000001,10
2026-07-26,DEL_BOM,30,6935.745,14
2026-07-26,DEL_CCU,30,7024.44,11
2026-07-26,HYD_DEL,30,5956.514999999999,12
2026-07-26,MAA_DEL,30,7451.24,5
2026-07-26,BLR_DEL,45,6995.39,17
2026-07-26,BLR_HYD,45,4473.625,14
2026-07-26,BOM_BLR,45,5415.59,18
2026-07-26,BOM_DEL,45,6577.48,11
2026-07-26,CCU_DEL,45,6838.85,13
2026-07-26,DEL_BLR,45,6871.49,10
2026-07-26,DEL_BOM,45,6690.719999999999,14
2026-07-26,DEL_CCU,45,6804.700000000001,14
2026-07-26,HYD_DEL,45,6189.31,15
2026-07-26,MAA_DEL,45,7451.6849999999995,14
2026-07-27,BLR_DEL,1,12898.974999999999,12
2026-07-27,BLR_HYD,1,7121.28,11
2026-07-27,BOM_BLR,1,10395.105,12
2026-07-27,BOM_DEL,1,12230.904999999999,10
2026-07-27,CCU_DEL,1,13216.49,15
2026-07-27,DEL_BLR,1,12704.91,15
2026-07-27,DEL_BOM,1,12168.59,11
2026-07-27,DEL_CCU,1,13101.53,13
2026-07-27,HYD_DEL,1,10728.94,13
2026-07-27,MAA_DEL,1,14118.19,13
2026-07-27,BLR_DEL,7,10144.25,10
2026-07-27,BLR_HYD,7,5796.465,14
2026-07-27,BOM_BLR,7,9449.71,7
2026-07-27,BOM_DEL,7,9590.3,11
2026-07-27,CCU_DEL,7,9757.765,16
2026-07-27,DEL_BLR,7,9925.97,12
2026-07-27,DEL_BOM,7,8743.4,13
2026-07-27,DEL_CCU,7,9438.27,16
2026-07-27,HYD_DEL,7,8217.01,15
2026-07-27,MAA_DEL,7,10776.16,13
2026-07-27,BLR_DEL,15,8399.33,12
2026-07-27,BLR_HYD,15,4946.795,14
2026-07-27,BOM_BLR,15,7042.24,18
2026-07-27,BOM_DEL,15,7791.705,16
2026-07-27,CCU_DEL,15,7878.68,13
2026-07-27,DEL_BLR,15,9264.29,12
2026-07-27,DEL_BOM,15,7712.78,13
2026-07-27,DEL_CCU,15,8410.51,15
2026-07-27,HYD_DEL,15,7211.280000000001,16
2026-07-27,MAA_DEL,15,8838.205000000002,22
2026-07-27,BLR_DEL,30,7671.895,12
2026-07-27,BLR_HYD,30,4252.33,19
2026-07-27,BOM_BLR,30,5998.21,11
2026-07-27,BOM_DEL,30,7216.115,14
2026-07-27,CCU_DEL,30,7153.514999999999,22
2026-07-27,DEL_BLR,30,7782.870000000001,10
2026-07-27,DEL_BOM,30,6686.63,15
2026-07-27,DEL_CCU,30,7709.67,11
2026-07-27,HYD_DEL,30,6131.57,11
2026-07-27,MAA_DEL,30,7926.85,11
2026-07-27,BLR_DEL,45,7146.34,17
2026-07-27,BLR_HYD,45,4087.71,14
2026-07-27,BOM_BLR,45,5993.995000000001,14
2026-07-27,BOM_DEL,45,6447.25,11
2026-07-27,CCU_DEL,45,6639.725,18
2026-07-27,DEL_BLR,45,7045.200000000001,18
2026-07-27,DEL_BOM,45,6597.75,18
2026-07-27,DEL_CCU,45,6860.89,9
2026-07-27,HYD_DEL,45,6091.26,13
2026-07-27,MAA_DEL,45,8080.05,15
2026-07-28,BLR_DEL,1,12392.095000000001,12
2026-07-28,BLR_HYD,1,7463.64,15
2026-07-28,BOM_BLR,1,10030.79,18
2026-07-28,BOM_DEL,1,11804.31,18
2026-07-28,CCU_DEL,1,12872.0,20
2026-07-28,DEL_BLR,1,13393.88,23
2026-07-28,DEL_BOM,1,12199.97,13
2026-07-28,DEL_CCU,1,12750.82,13
2026-07-28,HYD_DEL,1,10615.31,17
2026-07-28,MAA_DEL,1,13165.92,13
2026-07-28,BLR_DEL,7,10678.57,19
2026-07-28,BLR_HYD,7,6319.075000000001,12
2026-07-28,BOM_BLR,7,8949.79,13
2026-07-28,BOM_DEL,7,9885.695,10
2026-07-28,CCU_DEL,7,9407.96,21
2026-07-28,DEL_BLR,7,10869.09,14
2026-07-28,DEL_BOM,7,9046.27,5
2026-07-28,DEL_CCU,7,9500.09,16
2026-07-28,HYD_DEL,7,7976.735000000001,12
2026-07-28,MAA_DEL,7,10605.57,17
2026-07-28,BLR_DEL,15,8021.335,14
2026-07-28,BLR_HYD,15,5137.14,9
2026-07-28,BOM_BLR,15,7274.66,12
2026-07-28,BOM_DEL,15,7989.46,13
2026-07-28,CCU_DEL,15,8355.255000000001,16
2026-07-28,DEL_BLR,15,8805.71,7
2026-07-28,DEL_BOM,15,7962.960000000001,18
2026-07-28,DEL_CCU,15,7808.94,15
2026-07-28,HYD_DEL,15,7213.13,15
2026-07-28,MAA_DEL,15,9216.66,17
2026-07-28,BLR_DEL,30,7805.01,8
2026-07-28,BLR_HYD,30,4185.485000000001,12
2026-07-28,BOM_BLR,30,5551.73,12
2026-07-28,BOM_DEL,30,7125.545,12
2026-07-28,CCU_DEL,30,7754.45,7
2026-07-28,DEL_BLR,30,7699.66,15
2026-07-28,DEL_BOM,30,6664.74,19
2026-07-28,DEL_CCU,30,6838.71,15
2026-07-28,HYD_DEL,30,6228.405000000001,24
2026-07-28,MAA_DEL,30,8475.17,18
2026-07-28,BLR_DEL,45,7199.34,19
2026-07-28,BLR_HYD,45,4193.24,16
2026-07-28,BOM_BLR,45,5968.085,16
2026-07-28,BOM_DEL,45,6252.26,11
2026-07-28,CCU_DEL,45,7066.93,19
2026-07-28,DEL_BLR,45,8091.54,10
2026-07-28,DEL_BOM,45,6111.3,13
2026-07-28,DEL_CCU,45,6728.51,9
2026-07-28,HYD_DEL,45,6099.31,19
2026-07-28,MAA_DEL,45,7650.23,15
2026-07-29,BLR_DEL,1,12406.39,7
2026-07-29,BLR_HYD,1,7581.17,22
2026-07-29,BOM_BLR,1,9871.605,14
2026-07-29,BOM_DEL,1,11827.42,15
2026-07-29,CCU_DEL,1,12011.365,8
2026-07-29,DEL_BLR,1,14414.105,10
2026-07-29,DEL_BOM,1,13171.42,9
2026-07-29,DEL_CCU,1,12281.12,11
2026-07-29,HYD_DEL,1,10309.395,8
2026-07-29,MAA_DEL,1,13963.585,10
2026-07-29,BLR_DEL,7,10393.52,11
2026-07-29,BLR_HYD,7,6180.93,18
2026-07-29,BOM_BLR,7,8007.49,15
2026-07-29,BOM_DEL,7,9929.935000000001,10
2026-07-29,CCU_DEL,7,9038.93,14
2026-07-29,DEL_BLR,7,9924.93,10
2026-07-29,DEL_BOM,7,8838.765,16
2026-07-29,DEL_CCU,7,9669.35,11
2026-07-29,HYD_DEL,7,8189.6,16
2026-07-29,MAA_DEL,7,10208.29,12
2026-07-29,BLR_DEL,15,8825.28,13
2026-07-29,BLR_HYD,15,5466.195,8
2026-07-29,BOM_BLR,15,7044.969999999999,12
2026-07-29,BOM_DEL,15,8037.745,24
2026-07-29,CCU_DEL,15,7954.549999999999,8
2026-07-29,DEL_BLR,15,8807.85,13
2026-07-29,DEL_BOM,15,7833.58,18
2026-07-29,DEL_CCU,15,8627.085,8
2026-07-29,HYD_DEL,15,7420.969999999999,16
2026-07-29,MAA_DEL,15,8870.98,19
2026-07-29,BLR_DEL,30,7702.42,17
2026-07-29,BLR_HYD,30,4313.705,14
2026-07-29,BOM_BLR,30,6086.639999999999,14
2026-07-29,BOM_DEL,30,6920.66,9
2026-07-29,CCU_DEL,30,6885.525,16
2026-07-29,DEL_BLR,30,8085.67,14
2026-07-29,DEL_BOM,30,6462.37,13
2026-07-29,DEL_CCU,30,7251.0,14
2026-07-29,HYD_DEL,30,6506.35,18
2026-07-29,MAA_DEL,30,7920.105,16
2026-07-29,BLR_DEL,45,7987.865,14
2026-07-29,BLR_HYD,45,4953.2,15
2026-07-29,BOM_BLR,45,6403.965,14
2026-07-29,BOM_DEL,45,6983.355,22
2026-07-29,CCU_DEL,45,7646.66,22
2026-07-29,DEL_BLR,45,8856.56,17
2026-07-29,DEL_BOM,45,6961.54,22
2026-07-29,DEL_CCU,45,7485.215,14
2026-07-29,HYD_DEL,45,6032.07,11
2026-07-29,MAA_DEL,45,7956.375,14
2026-07-30,BLR_DEL,1,12957.175,20
2026-07-30,BLR_HYD,1,7886.67,11
2026-07-30,BOM_BLR,1,10430.79,17
2026-07-30,BOM_DEL,1,12001.99,11
2026-07-30,CCU_DEL,1,12623.55,18
2026-07-30,DEL_BLR,1,12601.91,11
2026-07-30,DEL_BOM,1,11440.404999999999,18
2026-07-30,DEL_CCU,1,12981.15,7
2026-07-30,HYD_DEL,1,10428.490000000002,16
2026-07-30,MAA_DEL,1,13177.61,20
2026-07-30,BLR_DEL,7,9938.625,14
2026-07-30,BLR_HYD,7,6044.73,13
2026-07-30,BOM_BLR,7,8486.475,16
2026-07-30,BOM_DEL,7,9447.32,14
2026-07-30,CCU_DEL,7,9879.91,18
2026-07-30,DEL_BLR,7,10578.72,14
2026-07-30,DEL_BOM,7,9132.39,17
2026-07-30,DEL_CCU,7,9173.91,10
2026-07-30,HYD_DEL,7,8390.005000000001,20
2026-07-30,MAA_DEL,7,10829.82,15
2026-07-30,BLR_DEL,15,8747.27,16
2026-07-30,BLR_HYD,15,5057.57,16
2026-07-30,BOM_BLR,15,6721.92,17
2026-07-30,BOM_DEL,15,7480.23,14
2026-07-30,CCU_DEL,15,8108.54,19
2026-07-30,DEL_BLR,15,8651.515,14
2026-07-30,DEL_BOM,15,7480.61,17
2026-07-30,DEL_CCU,15,8042.33,13
2026-07-30,HYD_DEL,15,7362.52,14
2026-07-30,MAA_DEL,15,9975.1,27
2026-07-30,BLR_DEL,30,8834.425,16
2026-07-30,BLR_HYD,30,4808.14,17
2026-07-30,BOM_BLR,30,6436.7,13
2026-07-30,BOM_DEL,30,7385.375,20
2026-07-30,CCU_DEL,30,7720.68,18
2026-07-30,DEL_BLR,30,8011.93,18
2026-07-30,DEL_BOM,30,7337.110000000001,12
2026-07-30,DEL_CCU,30,7745.11,15
2026-07-30,HYD_DEL,30,7152.6,7
2026-07-30,MAA_DEL,30,8347.47,9
2026-07-30,BLR_DEL,45,8035.725,22
2026-07-30,BLR_HYD,45,4614.014999999999,20
2026-07-30,BOM_BLR,45,6214.46,13
2026-07-30,BOM_DEL,45,7092.55,17
2026-07-30,CCU_DEL,45,7364.17,12
2026-07-30,DEL_BLR,45,8214.22,13
2026-07-30,DEL_BOM,45,7241.12,14
2026-07-30,DEL_CCU,45,7273.53,7
2026-07-30,HYD_DEL,45,5980.27,14
2026-07-30,MAA_DEL,45,8286.67,9
2026-07-31,BLR_DEL,1,14439.17,9
2026-07-31,BLR_HYD,1,8025.47,17
2026-07-31,BOM_BLR,1,11140.445,14
2026-07-31,BOM_DEL,1,12161.395,18
2026-07-31,CCU_DEL,1,14262.13,17
2026-07-31,DEL_BLR,1,13262.0,17
2026-07-31,DEL_BOM,1,12603.87,21
2026-07-31,DEL_CCU,1,14835.974999999999,16
2026-07-31,HYD_DEL,1,12046.75,11
2026-07-31,MAA_DEL,1,14828.27,15
2026-07-31,BLR_DEL,7,10297.48,13
2026-07-31,BLR_HYD,7,6644.43,12
2026-07-31,BOM_BLR,7,8239.495,18
2026-07-31,BOM_DEL,7,9308.32,15
2026-07-31,CCU_DEL,7,9984.02,18
2026-07-31,DEL_BLR,7,10021.73,13
2026-07-31,DEL_BOM,7,9486.325,16
2026-07-31,DEL_CCU,7,9798.63,19
2026-07-31,HYD_DEL,7,8303.14,12
2026-07-31,MAA_DEL,7,10992.29,15
2026-07-31,BLR_DEL,15,9626.15,15
2026-07-31,BLR_HYD,15,5690.94,15
2026-07-31,BOM_BLR,15,7934.03,13
2026-07-31,BOM_DEL,15,8447.035,10
2026-07-31,CCU_DEL,15,9273.58,24
2026-07-31,DEL_BLR,15,9312.38,16
2026-07-31,DEL_BOM,15,7858.295,16
2026-07-31,DEL_CCU,15,9794.26,13
2026-07-31,HYD_DEL,15,8014.77,16
2026-07-31,MAA_DEL,15,10140.47,13
2026-07-31,BLR_DEL,30,8190.84,21
2026-07-31,BLR_HYD,30,4905.57,13
2026-07-31,BOM_BLR,30,6398.16,13
2026-07-31,BOM_DEL,30,7807.33,15
2026-07-31,CCU_DEL,30,7977.5650000000005,18
2026-07-31,DEL_BLR,30,8560.59,19
2026-07-31,DEL_BOM,30,7509.82,19
2026-07-31,DEL_CCU,30,7680.78,14
2026-07-31,HYD_DEL,30,6553.71,15
2026-07-31,MAA_DEL,30,9208.62,15
2026-07-31,BLR_DEL,45,7228.8,22
2026-07-31,BLR_HYD,45,3935.765,14
2026-07-31,BOM_BLR,45,5650.37,11
2026-07-31,BOM_DEL,45,6214.08,18
2026-07-31,CCU_DEL,45,6860.35,17
2026-07-31,DEL_BLR,45,7099.8150000000005,18
2026-07-31,DEL_BOM,45,6271.18,11
2026-07-31,DEL_CCU,45,6500.625,12
2026-07-31,HYD_DEL,45,6311.43,17
2026-07-31,MAA_DEL,45,7261.549999999999,12
2026-08-01,BLR_DEL,1,14877.195,18
2026-08-01,BLR_HYD,1,8634.22,17
2026-08-01,BOM_BLR,1,10921.18,21
2026-08-01,BOM_DEL,1,14271.21,15
2026-08-01,CCU_DEL,1,14185.88,19
2026-08-01,DEL_BLR,1,14304.07,13
2026-08-01,DEL_BOM,1,12007.244999999999,16
2026-08-01,DEL_CCU,1,14398.77,13
2026-08-01,HYD_DEL,1,11894.465,18
2026-08-01,MAA_DEL,1,14666.94,9
2026-08-01,BLR_DEL,7,11214.095000000001,16
2026-08-01,BLR_HYD,7,5870.52,17
2026-08-01,BOM_BLR,7,9079.61,7
2026-08-01,BOM_DEL,7,10141.529999999999,14
2026-08-01,CCU_DEL,7,10464.09,10
2026-08-01,DEL_BLR,7,12249.48,12
2026-08-01,DEL_BOM,7,10278.23,15
2026-08-01,DEL_CCU,7,10706.060000000001,20
2026-08-01,HYD_DEL,7,9177.74,15
2026-08-01,MAA_DEL,7,11562.865,12
2026-08-01,BLR_DEL,15,10488.525,18
2026-08-01,BLR_HYD,15,5731.76,19
2026-08-01,BOM_BLR,15,8198.14,14
2026-08-01,BOM_DEL,15,8344.32,15
2026-08-01,CCU_DEL,15,9075.564999999999,14
2026-08-01,DEL_BLR,15,9816.43,17
2026-08-01,DEL_BOM,15,8360.5,9
2026-08-01,DEL_CCU,15,8561.18,17
2026-08-01,HYD_DEL,15,7711.379999999999,14
2026-08-01,MAA_DEL,15,10268.345000000001,18
2026-08-01,BLR_DEL,30,7789.1,15
2026-08-01,BLR_HYD,30,4171.45,9
2026-08-01,BOM_BLR,30,5800.085,12
2026-08-01,BOM_DEL,30,6823.36,13
2026-08-01,CCU_DEL,30,6875.335,16
2026-08-01,DEL_BLR,30,7146.15,4
2026-08-01,DEL_BOM,30,6993.415,16
2026-08-01,DEL_CCU,30,7231.05,19
2026-08-01,HYD_DEL,30,6394.93,13
2026-08-01,MAA_DEL,30,7961.46,15
2026-08-01,BLR_DEL,45,7291.31,13
2026-08-01,BLR_HYD,45,4191.084999999999,10
2026-08-01,BOM_BLR,45,5824.47,11
2026-08-01,BOM_DEL,45,6765.855,8
2026-08-01,CCU_DEL,45,6793.31,17
2026-08-01,DEL_BLR,45,7304.53,13
2026-08-01,DEL_BOM,45,6611.9349999999995,18
2026-08-01,DEL_CCU,45,6902.61,21
2026-08-01,HYD_DEL,45,5716.07,20
2026-08-01,MAA_DEL,45,7796.9349999999995,8
2026-08-02,BLR_DEL,1,12950.46,18
2026-08-02,BLR_HYD,1,7327.895,14
2026-08-02,BOM_BLR,1,9996.105,20
2026-08-02,BOM_DEL,1,12039.04,8
2026-08-02,CCU_DEL,1,11710.38,13
2026-08-02,DEL_BLR,1,13172.59,15
2026-08-02,DEL_BOM,1,11713.88,11
2026-08-02,DEL_CCU,1,11982.77,13
2026-08-02,HYD_DEL,1,11084.725,16
2026-08-02,MAA_DEL,1,13644.795,18
2026-08-02,BLR_DEL,7,11633.68,15
2026-08-02,BLR_HYD,7,7314.805,12
2026-08-02,BOM_BLR,7,9447.36,13
2026-08-02,BOM_DEL,7,10081.23,16
2026-08-02,CCU_DEL,7,10537.12,13
2026-08-02,DEL_BLR,7,12126.715,4
2026-08-02,DEL_BOM,7,10371.15,16
2026-08-02,DEL_CCU,7,10477.07,17
2026-08-02,HYD_DEL,7,9337.26,13
2026-08-02,MAA_DEL,7,11616.39,16
2026-08-02,BLR_DEL,15,9444.51,15
2026-08-02,BLR_HYD,15,5101.9349999999995,18
2026-08-02,BOM_BLR,15,6748.32,16
2026-08-02,BOM_DEL,15,7694.29,15
2026-08-02,CCU_DEL,15,7269.61,5
2026-08-02,DEL_BLR,15,8777.189999999999,14
2026-08-02,DEL_BOM,15,8172.53,19
2026-08-02,DEL_CCU,15,8424.46,17
2026-08-02,HYD_DEL,15,7638.19,13
2026-08-02,MAA_DEL,15,9430.810000000001,14
2026-08-02,BLR_DEL,30,7516.4,17
2026-08-02,BLR_HYD,30,4346.9400000000005,8
2026-08-02,BOM_BLR,30,5869.174999999999,16
2026-08-02,BOM_DEL,30,6633.72,21
2026-08-02,CCU_DEL,30,7244.03,22
2026-08-02,DEL_BLR,30,7019.22,17
2026-08-02,DEL_BOM,30,6893.67,8
2026-08-02,DEL_CCU,30,7270.55,19
2026-08-02,HYD_DEL,30,6556.805,8
2026-08-02,MAA_DEL,30,8479.41,15
2026-08-02,BLR_DEL,45,7630.43,8
2026-08-02,BLR_HYD,45,4055.17,15
2026-08-02,BOM_BLR,45,5401.22,15
2026-08-02,BOM_DEL,45,7110.57,12
2026-08-02,CCU_DEL,45,6783.89,14
2026-08-02,DEL_BLR,45,7273.79,9
2026-08-02,DEL_BOM,45,6452.925,14
2026-08-02,DEL_CCU,45,6757.3150000000005,18
2026-08-02,HYD_DEL,45,6060.86,25
2026-08-02,MAA_DEL,45,7779.16,15
2026-08-03,BLR_DEL,1,12168.32,16
2026-08-03,BLR_HYD,1,7463.27,11
2026-08-03,BOM_BLR,1,10307.6,16
2026-08-03,BOM_DEL,1,11763.314999999999,8
2026-08-03,CCU_DEL,1,13098.875,18
2026-08-03,DEL_BLR,1,14121.9,6
2026-08-03,DEL_BOM,1,11685.47,15
2026-08-03,DEL_CCU,1,12815.55,15
2026-08-03,HYD_DEL,1,11009.5,17
2026-08-03,MAA_DEL,1,13813.16,18
2026-08-03,BLR_DEL,7,9606.115,8
2026-08-03,BLR_HYD,7,6170.36,13
2026-08-03,BOM_BLR,7,8509.8,13
2026-08-03,BOM_DEL,7,8731.26,15
2026-08-03,CCU_DEL,7,10044.95,13
2026-08-03,DEL_BLR,7,10800.11,9
2026-08-03,DEL_BOM,7,9302.595000000001,14
2026-08-03,DEL_CCU,7,9621.525,16
2026-08-03,HYD_DEL,7,8383.65,8
2026-08-03,MAA_DEL,7,11018.68,13
2026-08-03,BLR_DEL,15,8188.86,13
2026-08-03,BLR_HYD,15,4852.4,17
2026-08-03,BOM_BLR,15,6732.025,8
2026-08-03,BOM_DEL,15,7971.08,23
2026-08-03,CCU_DEL,15,7886.56,13
2026-08-03,DEL_BLR,15,8415.75,11
2026-08-03,DEL_BOM,15,8237.105,14
2026-08-03,DEL_CCU,15,8253.76,17
2026-08-03,HYD_DEL,15,7094.1,13
2026-08-03,MAA_DEL,15,8981.005000000001,12
2026-08-03,BLR_DEL,30,7279.92,10
2026-08-03,BLR_HYD,30,4315.385,16
2026-08-03,BOM_BLR,30,6225.32,16
2026-08-03,BOM_DEL,30,6694.825000000001,22
2026-08-03,CCU_DEL,30,7053.225,16
2026-08-03,DEL_BLR,30,7440.09,20
2026-08-03,DEL_BOM,30,6618.19,19
2026-08-03,DEL_CCU,30,7436.88,11
2026-08-03,HYD_DEL,30,5990.745,12
2026-08-03,MAA_DEL,30,8198.03,19
2026-08-03,BLR_DEL,45,7236.31,9
2026-08-03,BLR_HYD,45,4170.59,16
2026-08-03,BOM_BLR,45,5692.98,16
2026-08-03,BOM_DEL,45,6328.35,13
2026-08-03,CCU_DEL,45,6584.530000000001,18
2026-08-03,DEL_BLR,45,7147.295,14
2026-08-03,DEL_BOM,45,6232.56,15
2026-08-03,DEL_CCU,45,6805.07,10
2026-08-03,HYD_DEL,45,6129.66,16
2026-08-03,MAA_DEL,45,7514.9400000000005,6
2026-08-04,BLR_DEL,1,13193.41,17
2026-08-04,BLR_HYD,1,7690.55,24
2026-08-04,BOM_BLR,1,9562.310000000001,12
2026-08-04,BOM_DEL,1,12072.13,15
2026-08-04,CCU_DEL,1,11729.08,15
2026-08-04,DEL_BLR,1,14024.35,15
2026-08-04,DEL_BOM,1,11209.275000000001,12
2026-08-04,DEL_CCU,1,12329.305,18
2026-08-04,HYD_DEL,1,10509.11,19
2026-08-04,MAA_DEL,1,12956.055,6
2026-08-04,BLR_DEL,7,10506.34,23
2026-08-04,BLR_HYD,7,5858.81,13
2026-08-04,BOM_BLR,7,8371.4,9
2026-08-04,BOM_DEL,7,9176.3,14
2026-08-04,CCU_DEL,7,10265.735,22
2026-08-04,DEL_BLR,7,10429.81,11
2026-08-04,DEL_BOM,7,9333.915,16
2026-08-04,DEL_CCU,7,9681.015,18
